PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418665.6886,519.78790,5604125914,0.17910,0.18941,1
1784418665.6956,519.79486,5604195245,0.18014,0.19228,1
1784418665.7020,519.80127,5604259905,0.18737,0.19901,1
1784418665.7090,519.80823,5604328967,0.18631,0.20847,1
1784418665.7157,519.81494,5604396432,0.18966,0.21565,1
1784418665.7223,519.82159,5604462902,0.17598,0.22813,1
1784418665.7291,519.82837,5604530624,0.18860,0.21108,1
1784418665.7355,519.83478,5604594761,0.18267,0.19778,1
1784418665.7425,519.84174,5604664086,0.18141,0.19126,1
1784418665.7491,519.84839,5604730966,0.17894,0.19110,1
1784418665.7556,519.85486,5604795744,0.17875,0.18973,1
1784418665.7627,519.86194,5604866433,0.17902,0.17521,1
1784418665.7692,519.86847,5604931797,0.15938,0.16352,1
1784418665.7761,519.87531,5604999737,0.15539,0.15452,1
1784418665.7826,519.88190,5605065913,0.17393,0.14456,1
1784418665.7894,519.88867,5605133868,0.16660,0.15445,1
1784418665.7961,519.89532,5605200322,0.16809,0.15773,1
1784418665.8028,519.90210,5605267857,0.16952,0.15959,1
1784418665.8092,519.90845,5605331680,0.16697,0.15547,1
1784418665.8162,519.91541,5605401035,0.16953,0.16252,1
1784418665.8226,519.92188,5605465598,0.17331,0.17443,1
1784418665.8297,519.92896,5605536390,0.18874,0.18644,1
1784418665.8362,519.93549,5605601723,0.19380,0.19900,1
1784418665.8429,519.94214,5605668581,0.19088,0.20686,1
1784418665.8494,519.94867,5605733489,0.19023,0.20945,1
1784418665.8561,519.95532,5605800410,0.19294,0.21601,1
1784418665.8631,519.96234,5605870345,0.19848,0.21821,1
1784418665.8697,519.96899,5605936549,0.20289,0.23034,1
1784418665.8765,519.97571,5606003895,0.20183,0.22740,1
1784418665.8829,519.98218,5606068422,0.19268,0.21154,1
1784418665.8899,519.98914,5606138278,0.17489,0.19907,1
1784418665.8963,519.99554,5606202255,0.16757,0.18229,1
1784418665.9030,520.00226,5606269437,0.18188,0.18607,1
1784418665.9100,520.00928,5606339900,0.17300,0.18299,1
1784418665.9164,520.01562,5606403434,0.17544,0.18881,1
1784418665.9233,520.02258,5606472887,0.18234,0.19237,1
1784418665.9298,520.02905,5606537301,0.18170,0.19943,1
1784418665.9368,520.03601,5606606870,0.18170,0.19943,1
1784418665.9432,520.04242,5606671313,0.18277,0.20770,1
1784418665.9501,520.04932,5606740341,0.17759,0.21084,1
1784418665.9568,520.05609,5606807747,0.17759,0.21084,1
1784418665.9635,520.06274,5606874300,0.18096,0.21233,1
1784418665.9704,520.06964,5606943224,0.17841,0.21426,1
1784418665.9769,520.07617,5607008445,0.17732,0.21134,1
1784418665.9838,520.08301,5607076911,0.17583,0.20412,1
1784418665.9903,520.08954,5607142327,0.17955,0.19917,1
1784418665.9971,520.09631,5607210128,0.17818,0.19641,1
1784418666.0035,520.10272,5607274061,0.16508,0.18035,1
1784418666.0104,520.10962,5607343172,0.18629,0.20240,1
1784418666.0168,520.11609,5607407939,0.18958,0.21069,1
1784418666.0235,520.12280,5607475121,0.17974,0.21525,1
1784418666.0305,520.12976,5607544435,0.19944,0.23285,1
1784418666.0372,520.13641,5607611145,0.19963,0.23245,1
1784418666.0439,520.14319,5607678534,0.18768,0.21936,1
1784418666.0503,520.14960,5607743037,0.17440,0.20290,1
1784418666.0571,520.15631,5607809997,0.17568,0.20588,1
1784418666.0640,520.16327,5607879646,0.18651,0.20669,1
1784418666.0704,520.16968,5607943920,0.19295,0.21611,1
1784418666.0774,520.17664,5608013303,0.19398,0.21913,1
1784418666.0840,520.18329,5608079996,0.18846,0.21731,1
1784418666.0906,520.18982,5608144917,0.18543,0.20762,1
1784418666.0975,520.19678,5608214886,0.18511,0.20685,1
1784418666.1039,520.20319,5608278813,0.18430,0.18492,1
1784418666.1109,520.21014,5608348488,0.19519,0.18358,1
1784418666.1175,520.21680,5608414921,0.19726,0.18833,1
1784418666.1243,520.22351,5608481909,0.19975,0.20750,1
1784418666.1310,520.23022,5608549112,0.19449,0.23050,1
1784418666.1374,520.23669,5608613592,0.19312,0.22765,1
1784418666.1443,520.24359,5608682802,0.19909,0.22065,1
1784418666.1512,520.25043,5608750964,0.19375,0.21889,1
1784418666.1578,520.25702,5608816912,0.19511,0.22179,1
1784418666.1645,520.26373,5608884501,0.19099,0.21006,1
1784418666.1714,520.27063,5608953272,0.19087,0.20234,1
1784418666.1780,520.27728,5609019964,0.18539,0.18891,1
1784418666.1846,520.28381,5609085322,0.18606,0.17366,1
1784418666.1913,520.29059,5609152782,0.18598,0.16006,1
1784418666.1977,520.29700,5609216603,0.18700,0.16302,1
1784418666.2046,520.30389,5609285646,0.19664,0.16996,1
1784418666.2111,520.31036,5609350616,0.18790,0.17997,1
1784418666.2180,520.31726,5609419683,0.18929,0.18299,1
1784418666.2248,520.32410,5609487606,0.18949,0.19270,1
1784418666.2312,520.33044,5609551388,0.19305,0.17631,1
1784418666.2381,520.33740,5609621027,0.19437,0.18006,1
1784418666.2446,520.34387,5609685495,0.19177,0.19825,1
1784418666.2516,520.35083,5609754962,0.20492,0.23455,1
1784418666.2583,520.35760,5609823024,0.20514,0.23403,1
1784418666.2649,520.36420,5609888608,0.18728,0.21245,1
1784418666.2714,520.37067,5609953405,0.18369,0.18726,1
1784418666.2783,520.37756,5610022420,0.18084,0.18128,1
1784418666.2850,520.38428,5610089735,0.19171,0.19022,1
1784418666.2915,520.39075,5610154349,0.19569,0.21686,1
1784418666.2985,520.39771,5610223890,0.20285,0.23393,1
1784418666.3052,520.40448,5610291960,0.19396,0.19935,1
1784418666.3118,520.41107,5610357658,0.19186,0.18705,1
1784418666.3183,520.41754,5610422183,0.18247,0.16313,1
1784418666.3250,520.42426,5610489292,0.17943,0.15658,1
1784418666.3319,520.43115,5610558352,0.18011,0.14738,1
1784418666.3387,520.43793,5610626072,0.17669,0.13944,1
1784418666.3453,520.44452,5610692325,0.18247,0.15772,1
1784418666.3520,520.45123,5610759359,0.18813,0.15428,1
1784418666.3588,520.45807,5610827599,0.19601,0.17458,1
1784418666.3654,520.46466,5610893339,0.20156,0.19665,1
1784418666.3722,520.47144,5610961389,0.20525,0.21208,1
1784418666.3786,520.47784,5611025117,0.20826,0.21966,1
1784418666.3855,520.48474,5611094611,0.20937,0.22229,1
1784418666.3920,520.49121,5611159025,0.20990,0.22561,1
1784418666.3989,520.49811,5611228265,0.21256,0.23226,1
1784418666.4054,520.50464,5611293039,0.21129,0.22579,1
