PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418653.0679,507.16864,5477933435,0.50711,0.47197,1
1784418653.0747,507.17542,5478001103,0.50783,0.47789,1
1784418653.0813,507.18204,5478067210,0.49785,0.47164,1
1784418653.0880,507.18878,5478134694,0.51161,0.48656,1
1784418653.0947,507.19543,5478201221,0.51161,0.48656,1
1784418653.1014,507.20212,5478268169,0.50269,0.48564,1
1784418653.1082,507.20898,5478336839,0.50657,0.48054,1
1784418653.1149,507.21567,5478403603,0.50583,0.47457,1
1784418653.1215,507.22226,5478469437,0.50599,0.44231,1
1784418653.1283,507.22903,5478537293,0.50953,0.44692,1
1784418653.1351,507.23584,5478605165,0.50826,0.43564,1
1784418653.1416,507.24234,5478670405,0.49726,0.46889,1
1784418653.1483,507.24902,5478737058,0.49644,0.45838,1
1784418653.1550,507.25574,5478804261,0.49637,0.45550,1
1784418653.1618,507.26251,5478872161,0.49279,0.42384,1
1784418653.1681,507.26889,5478935938,0.50842,0.41984,1
1784418653.1751,507.27585,5479005417,0.50769,0.41026,1
1784418653.1815,507.28229,5479069787,0.49668,0.39890,1
1784418653.1885,507.28925,5479139217,0.49690,0.41357,1
1784418653.1950,507.29572,5479204013,0.49690,0.41628,1
1784418653.2018,507.30258,5479272823,0.50871,0.41454,1
1784418653.2086,507.30939,5479340910,0.49773,0.42203,1
1784418653.2151,507.31580,5479404783,0.50002,0.44325,1
1784418653.2217,507.32248,5479471652,0.50788,0.43965,1
1784418653.2284,507.32919,5479538770,0.50330,0.48577,1
1784418653.2354,507.33612,5479607977,0.50322,0.48268,1
1784418653.2420,507.34277,5479674763,0.51565,0.47084,1
1784418653.2488,507.34952,5479742124,0.48418,0.45068,1
1784418653.2555,507.35629,5479809875,0.48257,0.43980,1
1784418653.2622,507.36292,5479875947,0.49281,0.46189,1
1784418653.2689,507.36963,5479943182,0.49466,0.46181,1
1784418653.2753,507.37607,5480007651,0.49556,0.47046,1
1784418653.2823,507.38300,5480076951,0.49693,0.44283,1
1784418653.2887,507.38947,5480141649,0.48677,0.40596,1
1784418653.2956,507.39636,5480210587,0.48837,0.41789,1
1784418653.3025,507.40320,5480278952,0.47034,0.35623,1
1784418653.3096,507.41031,5480350125,0.43862,0.31605,1
1784418653.3157,507.41647,5480411780,0.43935,0.31877,1
1784418653.3224,507.42319,5480478724,0.44849,0.25829,1
1784418653.3289,507.42966,5480543534,0.45563,0.27220,1
1784418653.3356,507.43634,5480610451,0.45407,0.26517,1
1784418653.3427,507.44345,5480681368,0.45159,0.25174,1
1784418653.3490,507.44977,5480744581,0.45490,0.26997,1
1784418653.3557,507.45645,5480811375,0.45575,0.27413,1
1784418653.3624,507.46317,5480878472,0.45769,0.26435,1
1784418653.3691,507.46982,5480945197,0.45561,0.25966,1
1784418653.3758,507.47656,5481012392,0.45464,0.25289,1
1784418653.3825,507.48325,5481079344,0.45517,0.26401,1
1784418653.3892,507.48996,5481146362,0.44232,0.25294,1
1784418653.3963,507.49701,5481217149,0.44262,0.25642,1
1784418653.4028,507.50354,5481282458,0.44470,0.24733,1
1784418653.4095,507.51025,5481349334,0.45423,0.28045,1
1784418653.4160,507.51672,5481414222,0.45496,0.28367,1
1784418653.4227,507.52344,5481481135,0.45247,0.28111,1
1784418653.4294,507.53012,5481548199,0.45662,0.25883,1
1784418653.4361,507.53680,5481615051,0.45593,0.25549,1
1784418653.4428,507.54352,5481682019,0.45715,0.28288,1
1784418653.4495,507.55023,5481749120,0.45017,0.28757,1
1784418653.4562,507.55692,5481816216,0.45221,0.30083,1
1784418653.4631,507.56384,5481885422,0.44657,0.29796,1
1784418653.4700,507.57077,5481954521,0.46008,0.30621,1
1784418653.4766,507.57736,5482020668,0.46035,0.30920,1
1784418653.4832,507.58392,5482086147,0.45261,0.31520,1
1784418653.4900,507.59079,5482154933,0.45517,0.29684,1
1784418653.4966,507.59732,5482220259,0.45453,0.28946,1
1784418653.5034,507.60410,5482287869,0.46307,0.27157,1
1784418653.5100,507.61072,5482354213,0.50143,0.27774,1
1784418653.5169,507.61761,5482423061,0.50029,0.26839,1
1784418653.5232,507.62390,5482486049,0.53517,0.27508,1
1784418653.5302,507.63092,5482556116,0.56428,0.25995,1
1784418653.5370,507.63773,5482624249,0.56425,0.25890,1
1784418653.5435,507.64426,5482689523,0.55503,0.27544,1
1784418653.5500,507.65073,5482754025,0.55057,0.26813,1
1784418653.5570,507.65771,5482823949,0.55047,0.27121,1
1784418653.5636,507.66434,5482890196,0.57256,0.28032,1
