PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334744.2555,719.52551,7749938161,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2626,719.53259,7750008714,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2691,719.53906,7750073592,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2756,719.54559,7750139301,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2821,719.55212,7750204223,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2891,719.55908,7750273811,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.2955,719.56549,7750337763,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3024,719.57239,7750406988,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3092,719.57922,7750475551,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3158,719.58575,7750540925,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3223,719.59229,7750605979,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3292,719.59918,7750674956,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3357,719.60565,7750739664,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3424,719.61237,7750806782,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3493,719.61932,7750876028,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3557,719.62573,7750940617,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3625,719.63245,7751007795,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3695,719.63947,7751077510,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
