PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418413.7799,267.88037,3085050746,0.36315,0.47658,1
1784418413.7869,267.88733,3085120173,0.36521,0.48429,1
1784418413.7936,267.89401,3085186887,0.36407,0.47988,1
1784418413.8003,267.90076,3085254505,0.36559,0.48607,1
1784418413.8067,267.90720,3085318781,0.36876,0.49651,1
1784418413.8138,267.91428,3085389679,0.36723,0.51157,1
1784418413.8201,267.92056,3085452612,0.36400,0.51073,1
1784418413.8271,267.92752,3085521988,0.36400,0.51073,1
1784418413.8335,267.93396,3085586444,0.35993,0.50901,1
1784418413.8402,267.94067,3085653751,0.35783,0.51209,1
1784418413.8472,267.94763,3085723221,0.35555,0.50424,1
1784418413.8536,267.95407,3085787565,0.34522,0.49640,1
1784418413.8607,267.96115,3085858414,0.34213,0.49443,1
1784418413.8670,267.96747,3085921592,0.33869,0.48438,1
1784418413.8739,267.97437,3085990672,0.33641,0.48401,1
1784418413.8804,267.98087,3086055672,0.33781,0.47790,1
1784418413.8871,267.98755,3086122447,0.33781,0.47790,1
1784418413.8941,267.99454,3086192155,0.34660,0.46261,1
1784418413.9005,268.00095,3086256424,0.33648,0.46016,1
1784418413.9074,268.00787,3086325610,0.33648,0.46016,1
1784418413.9139,268.01434,3086390301,0.33616,0.46947,1
1784418413.9206,268.02103,3086457287,0.35086,0.46553,1
1784418413.9275,268.02795,3086526527,0.35086,0.46553,1
1784418413.9340,268.03442,3086591243,0.34918,0.46681,1
1784418413.9409,268.04135,3086660520,0.34971,0.46514,1
1784418413.9477,268.04816,3086728494,0.34971,0.46514,1
1784418413.9543,268.05478,3086794645,0.34802,0.46590,1
1784418413.9610,268.06146,3086861676,0.34743,0.47852,1
1784418413.9675,268.06793,3086926240,0.34743,0.47852,1
1784418413.9742,268.07465,3086993353,0.34779,0.47850,1
1784418413.9809,268.08133,3087060199,0.34634,0.48056,1
1784418413.9876,268.08804,3087127231,0.34634,0.48056,1
1784418413.9945,268.09500,3087196788,0.34927,0.48607,1
1784418414.0012,268.10165,3087263402,0.39029,0.47751,1
1784418414.0079,268.10834,3087330307,0.39162,0.48257,1
1784418414.0144,268.11484,3087395248,0.49532,0.57216,1
1784418414.0211,268.12152,3087462231,0.53560,0.61615,1
1784418414.0278,268.12823,3087529183,0.53514,0.61363,1
1784418414.0344,268.13489,3087595905,0.63869,0.65488,1
1784418414.0414,268.14185,3087665234,0.69712,0.70235,1
1784418414.0479,268.14832,3087730038,0.69692,0.70391,1
1784418414.0545,268.15500,3087797003,0.79215,0.73573,1
1784418414.0615,268.16193,3087866209,0.82406,0.76650,1
1784418414.0682,268.16864,3087933425,0.82323,0.76810,1
1784418414.0749,268.17535,3088000483,0.85909,0.80787,1
1784418414.0817,268.18216,3088068629,0.84774,0.77896,1
1784418414.0883,268.18872,3088134119,0.84941,0.77637,1
1784418414.0948,268.19525,3088199416,0.86592,0.79118,1
1784418414.1014,268.20190,3088265862,0.86680,0.80069,1
1784418414.1084,268.20883,3088335261,0.86566,0.80221,1
1784418414.1148,268.21530,3088399824,0.85950,0.80965,1
1784418414.1217,268.22220,3088469020,0.86084,0.80889,1
1784418414.1285,268.22894,3088536247,0.86303,0.80634,1
1784418414.1353,268.23572,3088603949,0.86673,0.80876,1
1784418414.1421,268.24252,3088672008,0.86815,0.80980,1
1784418414.1487,268.24915,3088738450,0.86815,0.80980,1
1784418414.1550,268.25549,3088801950,0.87127,0.80591,1
1784418414.1621,268.26251,3088871942,0.87287,0.79621,1
1784418414.1686,268.26910,3088938018,0.87287,0.79621,1
1784418414.1754,268.27582,3089005034,0.86975,0.78435,1
1784418414.1818,268.28229,3089069649,0.87259,0.77736,1
1784418414.1885,268.28897,3089136660,0.87116,0.77887,1
1784418414.1954,268.29590,3089205839,0.86556,0.77157,1
1784418414.2019,268.30237,3089270708,0.86340,0.77230,1
1784418414.2086,268.30905,3089337530,0.86118,0.77517,1
1784418414.2157,268.31613,3089408318,0.85686,0.80294,1
1784418414.2220,268.32248,3089471772,0.85599,0.81638,1
1784418414.2290,268.32944,3089541211,0.85993,0.81213,1
1784418414.2354,268.33588,3089605679,0.87103,0.81070,1
1784418414.2423,268.34277,3089674757,0.88668,0.80516,1
1784418414.2488,268.34927,3089739620,0.89166,0.79977,1
1784418414.2555,268.35596,3089806551,0.89087,0.79885,1
1784418414.2622,268.36267,3089873477,0.88982,0.80142,1
1784418414.2689,268.36935,3089940596,0.88719,0.80427,1
1784418414.2759,268.37631,3090009892,0.88249,0.80338,1
1784418414.2825,268.38300,3090076837,0.87705,0.77114,1
1784418414.2890,268.38947,3090141459,0.87310,0.77581,1
1784418414.2957,268.39615,3090208299,0.86915,0.77874,1
1784418414.3024,268.40283,3090275230,0.86518,0.78168,1
1784418414.3093,268.40976,3090344563,0.86070,0.78726,1
1784418414.3161,268.41656,3090412443,0.85829,0.79059,1
1784418414.3227,268.42316,3090478526,0.84836,0.81060,1
1784418414.3296,268.43005,3090547441,0.84752,0.81192,1
1784418414.3361,268.43658,3090612617,0.85059,0.82371,1
1784418414.3428,268.44330,3090679897,0.85062,0.82353,1
1784418414.3493,268.44974,3090744378,0.85365,0.81984,1
1784418414.3560,268.45642,3090811219,0.85073,0.79544,1
1784418414.3630,268.46350,3090881811,0.84237,0.78014,1
1784418414.3696,268.47009,3090947829,0.84237,0.78014,1
1784418414.3760,268.47650,3091012001,0.85194,0.78298,1
1784418414.3828,268.48322,3091079097,0.85026,0.77927,1
1784418414.3895,268.48993,3091146236,0.85026,0.77927,1
1784418414.3962,268.49664,3091213206,0.84619,0.77226,1
1784418414.4029,268.50333,3091280189,0.84383,0.77154,1
1784418414.4098,268.51025,3091349405,0.84383,0.77154,1
1784418414.4162,268.51669,3091413957,0.84196,0.77477,1
1784418414.4230,268.52344,3091481224,0.84949,0.77739,1
1784418414.4297,268.53012,3091547967,0.85080,0.77582,1
1784418414.4367,268.53720,3091618955,0.86389,0.77571,1
1784418414.4433,268.54373,3091684201,0.87625,0.77773,1
1784418414.4498,268.55023,3091749091,0.87855,0.77493,1
1784418414.4572,268.55762,3091823071,0.87737,0.77121,1
1784418414.4632,268.56363,3091883175,0.86480,0.77122,1
1784418414.4701,268.57053,3091952134,0.86480,0.77122,1
1784418414.4765,268.57700,3092016814,0.87601,0.77769,1
1784418414.4832,268.58368,3092083760,0.87581,0.77729,1
1784418414.4902,268.59067,3092153658,0.87581,0.77729,1
1784418414.4966,268.59708,3092217651,0.87425,0.78022,1
1784418414.5035,268.60400,3092287025,0.87242,0.77923,1
1784418414.5104,268.61084,3092355238,0.87242,0.77923,1
1784418414.5170,268.61743,3092421136,0.86632,0.78036,1
1784418414.5238,268.62421,3092488943,0.86118,0.77361,1
1784418414.5302,268.63065,3092553339,0.86118,0.77361,1
1784418414.5371,268.63760,3092622983,0.85543,0.77086,1
1784418414.5435,268.64398,3092686822,0.85467,0.76636,1
1784418414.5505,268.65091,3092755932,0.85337,0.76795,1
1784418414.5569,268.65738,3092820850,0.84999,0.76928,1
1784418414.5636,268.66409,3092887691,0.84365,0.76445,1
1784418414.5706,268.67108,3092957589,0.84158,0.76738,1
1784418414.5770,268.67746,3093021515,0.86044,0.78813,1
1784418414.5839,268.68439,3093090822,0.86024,0.78688,1
1784418414.5904,268.69086,3093155537,0.86024,0.78688,1
1784418414.5971,268.69754,3093222421,0.85964,0.78458,1
1784418414.6040,268.70450,3093291765,0.86194,0.77845,1
1784418414.6105,268.71097,3093356475,0.86194,0.77845,1
1784418414.6172,268.71765,3093423551,0.84128,0.77560,1
1784418414.6242,268.72464,3093493323,0.83978,0.77302,1
1784418414.6311,268.73151,3093561833,0.84107,0.77147,1
1784418414.6377,268.73813,3093628216,0.85023,0.77223,1
1784418414.6440,268.74448,3093691559,0.85490,0.77178,1
1784418414.6509,268.75140,3093760841,0.85704,0.76893,1
1784418414.6574,268.75784,3093825412,0.86383,0.77401,1
1784418414.6641,268.76456,3093892597,0.86732,0.75419,1
1784418414.6708,268.77124,3093959370,0.86732,0.75419,1
1784418414.6775,268.77795,3094026521,0.87400,0.75771,1
1784418414.6844,268.78488,3094095614,0.87890,0.76124,1
1784418414.6909,268.79135,3094160453,0.87890,0.76124,1
1784418414.6978,268.79828,3094229729,0.86042,0.76467,1
1784418414.7045,268.80499,3094296987,0.86247,0.76772,1
1784418414.7112,268.81168,3094363770,0.86247,0.76772,1
1784418414.7180,268.81845,3094431458,0.85895,0.76492,1
1784418414.7244,268.82486,3094495506,0.86130,0.76809,1
1784418414.7314,268.83182,3094565023,0.85993,0.76966,1
1784418414.7378,268.83823,3094629281,0.85378,0.76671,1
1784418414.7447,268.84515,3094698384,0.85490,0.76743,1
1784418414.7515,268.85193,3094766176,0.85274,0.77034,1
1784418414.7579,268.85831,3094830095,0.84959,0.75959,1
1784418414.7648,268.86523,3094899355,0.83987,0.74685,1
1784418414.7713,268.87177,3094964458,0.84115,0.74517,1
1784418414.7782,268.87866,3095033531,0.84884,0.75501,1
1784418414.7847,268.88513,3095098203,0.85339,0.75579,1
1784418414.7916,268.89203,3095167272,0.85339,0.75579,1
1784418414.7983,268.89874,3095234322,0.85228,0.75043,1
1784418414.8048,268.90521,3095299026,0.85407,0.75755,1
1784418414.8117,268.91220,3095368771,0.85344,0.75876,1
1784418414.8182,268.91864,3095433214,0.85549,0.75669,1
1784418414.8248,268.92529,3095499866,0.86132,0.74995,1
1784418414.8318,268.93228,3095569682,0.86598,0.74349,1
1784418414.8383,268.93872,3095634106,0.86929,0.75760,1
1784418414.8452,268.94565,3095703403,0.87215,0.75462,1
1784418414.8516,268.95209,3095767905,0.87433,0.75175,1
1784418414.8586,268.95901,3095837102,0.87147,0.73794,1
1784418414.8653,268.96573,3095904098,0.87280,0.73876,1
1784418414.8717,268.97220,3095968902,0.87280,0.73876,1
1784418414.8784,268.97888,3096035847,0.87374,0.72159,1
1784418414.8854,268.98587,3096105635,0.86952,0.71942,1
1784418414.8921,268.99255,3096172420,0.86738,0.72253,1
1784418414.8991,268.99951,3096241945,0.86425,0.72440,1
1784418414.9055,269.00592,3096306016,0.85852,0.73173,1
1784418414.9122,269.01266,3096373606,0.85706,0.73366,1
1784418414.9189,269.01932,3096440021,0.85210,0.73437,1
1784418414.9256,269.02603,3096507372,0.85025,0.73834,1
1784418414.9322,269.03268,3096573905,0.84996,0.73878,1
1784418414.9387,269.03918,3096638711,0.84454,0.74194,1
1784418414.9457,269.04611,3096707922,0.84218,0.74364,1
1784418414.9525,269.05292,3096776072,0.84094,0.74532,1
1784418414.9588,269.05930,3096839920,0.84805,0.74522,1
1784418414.9658,269.06625,3096909531,0.85452,0.75070,1
1784418414.9722,269.07269,3096973723,0.85237,0.75374,1
