PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418392.5071,246.60716,2872318473,0.46515,0.17640,1
1784418392.5134,246.61345,2872381375,0.48562,0.16186,1
1784418392.5201,246.62015,2872448386,0.50134,0.17861,1
1784418392.5271,246.62712,2872518132,0.50082,0.17096,1
1784418392.5335,246.63354,2872582358,0.55140,0.17019,1
1784418392.5404,246.64047,2872651577,0.54698,0.16814,1
1784418392.5473,246.64731,2872720019,0.54662,0.16451,1
1784418392.5539,246.65392,2872786063,0.56382,0.17139,1
1784418392.5606,246.66068,2872853718,0.55819,0.18333,1
1784418392.5673,246.66739,2872920779,0.55850,0.18695,1
1784418392.5739,246.67395,2872986478,0.56086,0.18780,1
1784418392.5804,246.68045,2873051480,0.56253,0.18644,1
1784418392.5875,246.68755,2873122399,0.56245,0.17900,1
1784418392.5938,246.69388,2873185704,0.56098,0.17912,1
1784418392.6008,246.70081,2873254928,0.56294,0.18341,1
1784418392.6072,246.70724,2873319286,0.56273,0.18725,1
1784418392.6141,246.71419,2873388746,0.56298,0.19571,1
1784418392.6206,246.72063,2873453126,0.56665,0.20836,1
1784418392.6273,246.72733,2873520226,0.56670,0.21569,1
1784418392.6343,246.73430,2873589877,0.57103,0.21478,1
1784418392.6407,246.74071,2873653994,0.56353,0.22081,1
1784418392.6476,246.74763,2873723297,0.56378,0.22435,1
1784418392.6541,246.75410,2873788025,0.56834,0.22775,1
1784418392.6608,246.76086,2873855493,0.56948,0.22704,1
1784418392.6677,246.76776,2873924463,0.56928,0.23081,1
1784418392.6746,246.77461,2873992986,0.57572,0.22853,1
1784418392.6811,246.78113,2874058151,0.57969,0.23715,1
1784418392.6876,246.78760,2874122889,0.57993,0.23334,1
1784418392.6943,246.79433,2874190147,0.57214,0.22482,1
1784418392.7009,246.80098,2874256730,0.57326,0.19993,1
1784418392.7076,246.80769,2874323870,0.57326,0.17668,1
1784418392.7144,246.81441,2874390970,0.56462,0.16436,1
1784418392.7213,246.82138,2874460697,0.56741,0.16089,1
1784418392.7280,246.82803,2874527181,0.56737,0.15248,1
1784418392.7347,246.83473,2874594284,0.57437,0.14246,1
1784418392.7412,246.84120,2874658893,0.57404,0.14533,1
1784418392.7481,246.84811,2874728014,0.57403,0.15381,1
1784418392.7546,246.85460,2874792976,0.56331,0.14635,1
1784418392.7613,246.86130,2874859915,0.56548,0.15793,1
1784418392.7682,246.86823,2874929212,0.56532,0.17037,1
1784418392.7746,246.87469,2874993897,0.56518,0.17402,1
1784418392.7817,246.88174,2875064366,0.56541,0.18397,1
1784418392.7887,246.88870,2875133962,0.56546,0.19149,1
1784418392.7950,246.89502,2875197143,0.56325,0.19198,1
1784418392.8014,246.90147,2875261647,0.56585,0.19385,1
1784418392.8081,246.90817,2875328707,0.56585,0.19385,1
1784418392.8151,246.91515,2875398394,0.57472,0.19477,1
1784418392.8215,246.92155,2875462525,0.57233,0.19863,1
1784418392.8285,246.92850,2875531880,0.57233,0.19863,1
1784418392.8349,246.93497,2875596558,0.56906,0.19878,1
1784418392.8419,246.94193,2875666214,0.56579,0.19891,1
1784418392.8483,246.94836,2875730502,0.56620,0.19068,1
1784418392.8550,246.95508,2875797617,0.56967,0.17607,1
1784418392.8620,246.96205,2875867386,0.57652,0.17011,1
1784418392.8684,246.96844,2875931359,0.57635,0.15859,1
1784418392.8751,246.97514,2875998328,0.60087,0.15906,1
1784418392.8821,246.98210,2876067884,0.59647,0.17372,1
1784418392.8885,246.98856,2876132414,0.59646,0.18515,1
1784418392.8954,246.99547,2876201610,0.59022,0.19286,1
1784418392.9019,247.00194,2876266310,0.58719,0.19358,1
1784418392.9086,247.00864,2876333253,0.58674,0.19328,1
1784418392.9156,247.01561,2876403051,0.58341,0.20020,1
1784418392.9220,247.02206,2876467569,0.57798,0.20477,1
1784418392.9287,247.02876,2876534496,0.57794,0.21313,1
1784418392.9354,247.03545,2876601336,0.59210,0.21499,1
1784418392.9421,247.04216,2876668458,0.59770,0.21582,1
1784418392.9491,247.04915,2876738407,0.59820,0.21500,1
1784418392.9557,247.05577,2876804649,0.59002,0.20733,1
1784418392.9624,247.06247,2876871625,0.58630,0.19313,1
1784418392.9692,247.06927,2876939690,0.58619,0.18165,1
1784418392.9762,247.07623,2877009244,0.57342,0.17425,1
1784418392.9823,247.08232,2877070154,0.57887,0.18992,1
1784418392.9892,247.08925,2877139352,0.57858,0.19468,1
1784418392.9957,247.09575,2877204367,0.58579,0.20535,1
1784418393.0024,247.10243,2877271225,0.59409,0.21988,1
1784418393.0094,247.10945,2877341454,0.59394,0.22712,1
1784418393.0158,247.11584,2877405402,0.59591,0.23222,1
1784418393.0228,247.12286,2877475478,0.59346,0.22621,1
1784418393.0292,247.12921,2877539035,0.59394,0.22550,1
1784418393.0361,247.13612,2877608222,0.59049,0.22476,1
1784418393.0426,247.14261,2877672966,0.59054,0.21427,1
1784418393.0493,247.14932,2877740135,0.59068,0.20600,1
1784418393.0562,247.15622,2877809174,0.58814,0.20050,1
1784418393.0627,247.16272,2877874088,0.58886,0.20307,1
1784418393.0694,247.16942,2877941030,0.58886,0.20307,1
1784418393.0761,247.17612,2878008119,0.58818,0.20172,1
1784418393.0830,247.18306,2878077452,0.58931,0.20289,1
1784418393.0894,247.18948,2878141750,0.58931,0.20289,1
1784418393.0964,247.19647,2878211592,0.59475,0.20317,1
1784418393.1031,247.20312,2878278133,0.59615,0.20391,1
1784418393.1098,247.20985,2878345391,0.59580,0.20816,1
