plik,wariant,powtorzenie,liczba_fiksacji,score,fix_prog_duration,fix_reg_duration,fix_reg_std,fix_dur_std,sac_prog_pos_x_mean,sac_prog_dist_avg,sac_prog_range,sac_prog_y_stab,sac_reg_y_stab
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,0,224,0.17,369.74117647058824,282.8679245283019,183.94154503545968,229.20870981064667,881.8579411764706,1.5617485615615596,7.638897653059923,0.3064458388049683,0.6385074476257232
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,1,220,0.15,383.5903614457831,271.0188679245283,180.3274265775367,239.0746458347094,876.3504518072289,1.5967177040509968,7.638897653059923,0.30162739821511686,0.6366602279112583
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,2,222,0.18,374.2142857142857,283.39622641509436,182.40720976551148,231.52044562796348,879.2675595238096,1.58186730683349,7.638897653059923,0.3073587344023651,0.6269511395708453
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,3,221,0.19,376.9101796407186,286.9433962264151,183.63565394494174,232.1842236850302,881.4241766467065,1.5873924401588217,7.638897653059923,0.30399306122245306,0.6373106211815432
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,4,223,0.16,374.04761904761904,278.0740740740741,184.84466470143818,230.753036783479,884.1173065476191,1.583285594419736,7.638897653059923,0.3132202774182601,0.6517868849971516
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,5,223,0.18,373.2857142857143,284.3703703703704,182.74170156933369,231.55424221902257,887.3725446428573,1.580537788043541,7.638897653059923,0.3062554475222972,0.6267509269950531
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,6,223,0.17,372.7100591715976,281.1320754716981,185.059096908319,230.8929423901542,882.1153550295858,1.5734804968212346,7.638897653059923,0.30844875799136107,0.6542041843262001
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,7,224,0.18,369.01176470588234,284.3018867924528,181.47878766896838,228.94602117583284,881.8494411764706,1.5644376369144164,7.638897653059923,0.3113706767307069,0.6266151958920374
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,8,222,0.17,374.95238095238096,281.7358490566038,186.2949731386543,236.07087632284723,882.3768898809524,1.5804285678113537,7.638897653059923,0.31116594471757414,0.6519098960328017
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,9,225,0.16,369.36470588235295,279.48148148148147,183.81157227309959,228.0785697847602,879.0616176470588,1.5646273042495098,7.638897653059923,0.31181361592667434,0.6402890701544101
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,10,223,0.19,370.5325443786982,288.22641509433964,181.15339497174753,225.91139896914976,882.043298816568,1.5717830309999483,7.638897653059923,0.3063101093974743,0.6218981153695691
Subject_1090_T4_Meaningful_Text_raw.csv,mono_r,11,222,0.16,377.2934131736527,277.25925925925924,185.88538734682976,237.1912210665199,882.555598802395,1.5902710167088827,7.638897653059923,0.3073129714045243,0.6592011543410101
Subject_1090_T4_Meaningful_Text_raw.csv,bino,0,202,0.21,411.4320987654321,301.84615384615387,193.62527098013362,282.50976527153375,886.5766820987656,1.599367733946941,7.4940407271862135,0.2270975278229855,0.6421391485505162
Subject_1090_T4_Meaningful_Text_raw.csv,bino,1,203,0.2,410.12345679012344,299.4,192.17606510697422,277.7160934161157,886.5318827160494,1.6025238729575324,7.4940407271862135,0.22610298426564368,0.6258263658031226
Subject_1090_T4_Meaningful_Text_raw.csv,bino,2,203,0.2,410.04938271604937,299.9,192.35901330584954,277.78233554518044,886.5281481481483,1.6025296737542556,7.4940407271862135,0.22638072750431196,0.6263113178925487
Subject_1090_T4_Meaningful_Text_raw.csv,bino,3,201,0.22,414.0621118012422,301.43589743589746,193.00057059458567,286.43911732938506,884.3383152173913,1.606893547304418,7.487937428734574,0.22753500031358304,0.6400390423588908
Subject_1090_T4_Meaningful_Text_raw.csv,bino,4,205,0.21,404.71604938271605,305.3333333333333,200.2696594792544,268.4201729905796,886.5214043209878,1.6086273159823132,7.4940407271862135,0.22382700602673533,0.6020361197716853
Subject_1090_T4_Meaningful_Text_raw.csv,bino,5,202,0.21,411.65432098765433,301.64102564102564,193.09456792735168,282.3225567960784,886.5722685185186,1.5994001497293868,7.4940407271862135,0.22639485860328165,0.6417350092021368
Subject_1090_T4_Meaningful_Text_raw.csv,bino,6,203,0.25,407.1801242236025,314.5365853658537,194.87833572432245,274.800651903852,890.4175232919255,1.6043253060838285,7.487937428734574,0.22269838425435046,0.58905625059992
