PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334218.4561,193.72441,2491927160,0.48982,0.44032,1,0.47728,0.41387,1,0.48355,0.42710,1
1789334218.4628,193.73109,2491994006,0.48853,0.43149,1,0.47683,0.39783,1,0.48268,0.41466,1
1789334218.4695,193.73776,2492060775,0.48690,0.41681,1,0.47000,0.40496,1,0.47845,0.41088,1
1789334218.4762,193.74449,2492128016,0.48590,0.35471,1,0.47507,0.33097,1,0.48049,0.34284,1
1789334218.4831,193.75142,2492197280,0.48526,0.34983,1,0.47507,0.33097,1,0.48017,0.34040,1
1789334218.4896,193.75787,2492261791,0.47686,0.28157,1,0.46506,0.29077,1,0.47096,0.28617,1
1789334218.4967,193.76495,2492332652,0.46262,0.27592,1,0.44866,0.26174,1,0.45564,0.26883,1
1789334218.5030,193.77129,2492395903,0.46426,0.28724,1,0.44937,0.27490,1,0.45681,0.28107,1
1789334218.5097,193.77797,2492462823,0.48458,0.26728,1,0.46506,0.26370,1,0.47482,0.26549,1
1789334218.5166,193.78490,2492532085,0.47503,0.27961,1,0.46218,0.26482,1,0.46860,0.27221,1
1789334218.5231,193.79138,2492596931,0.47503,0.27961,1,0.46218,0.26482,1,0.46860,0.27221,1
1789334218.5300,193.79828,2492665920,0.48930,0.26802,1,0.45435,0.26117,1,0.47183,0.26460,1
1789334218.5365,193.80476,2492730755,0.47971,0.27140,1,0.44743,0.24938,1,0.46357,0.26039,1
1789334218.5434,193.81171,2492800081,0.47897,0.26542,1,0.44706,0.24244,1,0.46301,0.25393,1
1789334218.5499,193.81816,2492864621,0.46335,0.24135,1,0.43507,0.21748,1,0.44921,0.22941,1
1789334218.5568,193.82507,2492933801,0.48783,0.23654,1,0.44917,0.23973,1,0.46850,0.23814,1
1789334218.5636,193.83192,2493002263,0.48783,0.23654,1,0.44917,0.23973,1,0.46850,0.23814,1
1789334218.5702,193.83847,2493067777,0.46705,0.26212,1,0.45426,0.22770,1,0.46066,0.24491,1
1789334218.5767,193.84497,2493132845,0.46199,0.26543,1,0.45391,0.25824,1,0.45795,0.26183,1
1789334218.5836,193.85187,2493201813,0.46361,0.27670,1,0.45452,0.27111,1,0.45906,0.27390,1
1789334218.5901,193.85838,2493266933,0.47847,0.28150,1,0.44077,0.27903,1,0.45962,0.28026,1
1789334218.5968,193.86508,2493333938,0.47823,0.28789,1,0.45717,0.28872,1,0.46770,0.28830,1
1789334218.6037,193.87202,2493403375,0.47823,0.28789,1,0.45717,0.28872,1,0.46770,0.28830,1
1789334218.6101,193.87843,2493467450,0.47509,0.27950,1,0.46074,0.27331,1,0.46792,0.27640,1
1789334218.6172,193.88553,2493538377,0.48307,0.26790,1,0.44873,0.25512,1,0.46590,0.26151,1
1789334218.6238,193.89211,2493604092,0.48172,0.25648,1,0.44804,0.24200,1,0.46488,0.24924,1
1789334218.6306,193.89886,2493671663,0.46860,0.25193,1,0.43456,0.23710,1,0.45158,0.24451,1
1789334218.6369,193.90524,2493735463,0.47323,0.25040,1,0.46243,0.22608,1,0.46783,0.23824,1
1789334218.6439,193.91216,2493804673,0.47323,0.25040,1,0.46243,0.22608,1,0.46783,0.23824,1
1789334218.6503,193.91864,2493869442,0.46068,0.19913,1,0.42987,0.19901,1,0.44528,0.19907,1
1789334218.6573,193.92557,2493938779,0.45314,0.18361,1,0.44685,0.19903,1,0.44999,0.19132,1
1789334218.6637,193.93204,2494003391,0.45485,0.19608,1,0.44756,0.21280,1,0.45120,0.20444,1
1789334218.6707,193.93896,2494072655,0.46146,0.22411,1,0.43049,0.23203,1,0.44598,0.22807,1
1789334218.6771,193.94543,2494137365,0.46138,0.23341,1,0.42785,0.23654,1,0.44461,0.23498,1
1789334218.6838,193.95213,2494204461,0.46050,0.22701,1,0.42732,0.22933,1,0.44391,0.22817,1
1789334218.6908,193.95906,2494273732,0.45540,0.21289,1,0.44572,0.21562,1,0.45056,0.21426,1
1789334218.6972,193.96552,2494338188,0.46219,0.19803,1,0.43387,0.19755,1,0.44803,0.19779,1
1789334218.7042,193.97250,2494408047,0.46061,0.18587,1,0.43300,0.18386,1,0.44680,0.18487,1
1789334218.7106,193.97893,2494472429,0.44608,0.18903,1,0.42650,0.18254,1,0.43629,0.18578,1
1789334218.7176,193.98586,2494541653,0.43850,0.19665,1,0.45165,0.18588,1,0.44507,0.19126,1
1789334218.7240,193.99229,2494606031,0.44037,0.20862,1,0.45228,0.19952,1,0.44632,0.20407,1
1789334218.7309,193.99922,2494675338,0.45912,0.22152,1,0.43903,0.21362,1,0.44908,0.21757,1
1789334218.7374,194.00574,2494740384,0.45487,0.23302,1,0.43592,0.22633,1,0.44540,0.22967,1
1789334218.7441,194.01242,2494807266,0.45580,0.23937,1,0.43639,0.23356,1,0.44609,0.23646,1
1789334218.7511,194.01936,2494876770,0.45800,0.23246,1,0.42572,0.23248,1,0.44186,0.23247,1
1789334218.7575,194.02580,2494941113,0.47033,0.23386,1,0.45030,0.22733,1,0.46031,0.23060,1
1789334218.7646,194.03288,2495011892,0.47033,0.23386,1,0.45030,0.22733,1,0.46031,0.23060,1
1789334218.7709,194.03920,2495075094,0.45963,0.25138,1,0.44368,0.20565,1,0.45166,0.22852,1
1789334218.7776,194.04593,2495142319,0.45434,0.25602,1,0.43501,0.22174,1,0.44468,0.23888,1
1789334218.7845,194.05284,2495211515,0.45434,0.25602,1,0.43541,0.22795,1,0.44488,0.24198,1
1789334218.7913,194.05960,2495279150,0.49223,0.24041,1,0.47538,0.24580,1,0.48380,0.24311,1
1789334218.7977,194.06601,2495343152,0.54029,0.24782,1,0.54641,0.26488,1,0.54335,0.25635,1
1789334218.8044,194.07269,2495410042,0.54028,0.24756,1,0.54643,0.26459,1,0.54335,0.25607,1
1789334218.8111,194.07939,2495477033,0.56535,0.27383,1,0.57628,0.27516,1,0.57082,0.27449,1
1789334218.8178,194.08611,2495544069,0.57134,0.27507,1,0.57784,0.28205,1,0.57459,0.27856,1
1789334218.8245,194.09277,2495610881,0.57134,0.27507,1,0.57835,0.27630,1,0.57485,0.27568,1
1789334218.8312,194.09950,2495678070,0.58041,0.27616,1,0.55795,0.26887,1,0.56918,0.27252,1
1789334218.8379,194.10620,2495745049,0.57985,0.26976,1,0.56141,0.25016,1,0.57063,0.25996,1
1789334218.8446,194.11288,2495811855,0.57982,0.25845,1,0.56226,0.23740,1,0.57104,0.24792,1
1789334218.8515,194.11980,2495881030,0.56836,0.24599,1,0.55303,0.23098,1,0.56069,0.23848,1
1789334218.8582,194.12650,2495948019,0.56851,0.23395,1,0.55234,0.21294,1,0.56043,0.22344,1
1789334218.8650,194.13329,2496015985,0.56851,0.23395,1,0.55234,0.21294,1,0.56043,0.22344,1
1789334218.8714,194.13968,2496079851,0.58372,0.23489,1,0.55524,0.22707,1,0.56948,0.23098,1
1789334218.8784,194.14673,2496150318,0.57996,0.23913,1,0.55242,0.23774,1,0.56619,0.23843,1
1789334218.8848,194.15308,2496213814,0.57998,0.24536,1,0.55203,0.24465,1,0.56600,0.24501,1
1789334218.8917,194.15999,2496282944,0.57794,0.24423,1,0.55667,0.24561,1,0.56730,0.24492,1
1789334218.8982,194.16647,2496347830,0.58204,0.25479,1,0.55282,0.23919,1,0.56743,0.24699,1
1789334218.9049,194.17319,2496414886,0.58204,0.26027,1,0.55246,0.24537,1,0.56725,0.25282,1
1789334218.9119,194.18015,2496484606,0.55776,0.39205,1,0.52855,0.41966,1,0.54315,0.40585,1
1789334218.9185,194.18681,2496551233,0.50338,0.51942,1,0.49649,0.53992,1,0.49994,0.52967,1
1789334218.9252,194.19348,2496617825,0.50392,0.52307,1,0.49649,0.53962,1,0.50020,0.53134,1
1789334218.9319,194.20018,2496684923,0.50804,0.65654,1,0.50962,0.65596,1,0.50883,0.65625,1
1789334218.9384,194.20665,2496749545,0.50576,0.66961,1,0.51797,0.64582,1,0.51186,0.65771,1
1789334218.9451,194.21338,2496816866,0.50520,0.66688,1,0.51784,0.64900,1,0.51152,0.65794,1
1789334218.9518,194.22006,2496883719,0.51337,0.62844,1,0.49698,0.63526,1,0.50517,0.63185,1
1789334218.9585,194.22678,2496950766,0.51491,0.66484,1,0.49999,0.63281,1,0.50745,0.64883,1
1789334218.9654,194.23367,2497019815,0.51486,0.66458,1,0.50002,0.62524,1,0.50744,0.64491,1
1789334218.9721,194.24042,2497087198,0.50829,0.65360,1,0.50002,0.64790,1,0.50416,0.65075,1
1789334218.9786,194.24686,2497151619,0.50529,0.63461,1,0.50232,0.62468,1,0.50381,0.62965,1
1789334218.9852,194.25354,2497218459,0.50319,0.62338,1,0.50243,0.61073,1,0.50281,0.61705,1
1789334218.9919,194.26024,2497285505,0.49931,0.63355,1,0.50560,0.61356,1,0.50246,0.62356,1
1789334218.9986,194.26694,2497352524,0.49649,0.61625,1,0.50675,0.59889,1,0.50162,0.60757,1
1789334219.0054,194.27365,2497419521,0.49710,0.61931,1,0.50669,0.60276,1,0.50189,0.61103,1
1789334219.0120,194.28032,2497486318,0.49047,0.60320,1,0.50451,0.60698,1,0.49749,0.60509,1
1789334219.0188,194.28705,2497553598,0.49332,0.61484,1,0.50662,0.62251,1,0.49997,0.61868,1
1789334219.0257,194.29396,2497622613,0.49396,0.61797,1,0.50650,0.62989,1,0.50023,0.62393,1
1789334219.0322,194.30045,2497687549,0.49775,0.63956,1,0.51669,0.62740,1,0.50722,0.63348,1
1789334219.0388,194.30711,2497754182,0.49765,0.64631,1,0.50258,0.63679,1,0.50012,0.64155,1
1789334219.0455,194.31383,2497821343,0.49762,0.64617,1,0.50256,0.63982,1,0.50009,0.64299,1
1789334219.0524,194.32074,2497890524,0.50208,0.62831,1,0.49150,0.63708,1,0.49679,0.63270,1
1789334219.0591,194.32744,2497957487,0.51371,0.65390,1,0.50069,0.65096,1,0.50720,0.65243,1
1789334219.0656,194.33392,2498022252,0.51363,0.65346,1,0.50072,0.64377,1,0.50718,0.64861,1
1789334219.0726,194.34085,2498091544,0.51304,0.64229,1,0.50915,0.61252,1,0.51110,0.62740,1
1789334219.0793,194.34763,2498159339,0.51585,0.61653,1,0.51488,0.62152,1,0.51536,0.61902,1
1789334219.0859,194.35423,2498225426,0.51590,0.61680,1,0.51465,0.62860,1,0.51527,0.62270,1
1789334219.0928,194.36107,2498293826,0.49791,0.63213,1,0.49278,0.64177,1,0.49535,0.63695,1
