PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789335192.4830,280.19186,12232143242,0.49528,0.53026,1,0.50323,0.51578,1,0.49926,0.52302,1
1789335192.4900,280.19888,12232213275,0.49001,0.51084,1,0.50222,0.48749,1,0.49612,0.49916,1
1789335192.4964,280.20529,12232277292,0.51404,0.54033,1,0.48037,0.48985,1,0.49721,0.51509,1
1789335192.5031,280.21198,12232344242,0.51444,0.54544,1,0.48038,0.48820,1,0.49741,0.51682,1
1789335192.5098,280.21866,12232411204,0.53226,0.50831,1,0.50233,0.47821,1,0.51730,0.49326,1
1789335192.5165,280.22537,12232478160,0.53030,0.51726,1,0.50007,0.48617,1,0.51519,0.50172,1
1789335192.5234,280.23227,12232547340,0.53047,0.52040,1,0.49975,0.49690,1,0.51511,0.50865,1
1789335192.5303,280.23917,12232616125,0.52357,0.52398,1,0.49452,0.51054,1,0.50905,0.51726,1
1789335192.5368,280.24570,12232681583,0.52558,0.53990,1,0.49249,0.52217,1,0.50903,0.53104,1
1789335192.5433,280.25217,12232746127,0.52600,0.54668,1,0.49234,0.52951,1,0.50917,0.53810,1
1789335192.5500,280.25885,12232813169,0.51412,0.56327,1,0.48666,0.56446,1,0.50039,0.56387,1
1789335192.5569,280.26581,12232882629,0.51894,0.50443,1,0.48475,0.53230,1,0.50185,0.51836,1
1789335192.5636,280.27246,12232949192,0.51780,0.48752,1,0.48492,0.51538,1,0.50136,0.50145,1
1789335192.5703,280.27921,12233016615,0.51438,0.48639,1,0.49713,0.50178,1,0.50576,0.49408,1
1789335192.5771,280.28598,12233084241,0.50839,0.49940,1,0.50005,0.51348,1,0.50422,0.50644,1
1789335192.5837,280.29260,12233150552,0.50839,0.49940,1,0.49986,0.51954,1,0.50412,0.50947,1
1789335192.5904,280.29932,12233217794,0.52761,0.52618,1,0.49180,0.53373,1,0.50970,0.52996,1
1789335192.5973,280.30618,12233286261,0.52773,0.54026,1,0.49301,0.54360,1,0.51037,0.54193,1
1789335192.6038,280.31268,12233351322,0.52873,0.55742,1,0.49275,0.55542,1,0.51074,0.55642,1
1789335192.6102,280.31912,12233415884,0.51859,0.56156,1,0.48393,0.55765,1,0.50126,0.55960,1
1789335192.6172,280.32605,12233485106,0.51595,0.54853,1,0.48607,0.55243,1,0.50101,0.55048,1
1789335192.6239,280.33279,12233552337,0.51550,0.54262,1,0.48614,0.54635,1,0.50082,0.54449,1
1789335192.6303,280.33923,12233616939,0.50928,0.57117,1,0.47777,0.54052,1,0.49353,0.55584,1
1789335192.6373,280.34616,12233686213,0.52734,0.56574,1,0.47935,0.52668,1,0.50334,0.54621,1
1789335192.6437,280.35263,12233750938,0.52734,0.56574,1,0.47935,0.52668,1,0.50334,0.54621,1
1789335192.6505,280.35934,12233817848,0.51914,0.55319,1,0.47825,0.55820,1,0.49870,0.55569,1
1789335192.6574,280.36624,12233886984,0.51819,0.55126,1,0.47527,0.55249,1,0.49673,0.55188,1
1789335192.6642,280.37305,12233955080,0.51819,0.55126,1,0.47527,0.55249,1,0.49673,0.55188,1
1789335192.6708,280.37964,12234020882,0.51240,0.55580,1,0.46866,0.55558,1,0.49053,0.55569,1
1789335192.6775,280.38638,12234088273,0.50640,0.55199,1,0.48987,0.54180,1,0.49814,0.54689,1
1789335192.6839,280.39282,12234152784,0.50640,0.55199,1,0.48987,0.54180,1,0.49814,0.54689,1
1789335192.6909,280.39975,12234221933,0.52600,0.56002,1,0.48311,0.54532,1,0.50455,0.55267,1
1789335192.6973,280.40622,12234286763,0.51505,0.56432,1,0.47893,0.56315,1,0.49699,0.56373,1
1789335192.7040,280.41290,12234353672,0.51464,0.55924,1,0.47893,0.56377,1,0.49678,0.56150,1
1789335192.7110,280.41989,12234423311,0.52950,0.56714,1,0.49046,0.56309,1,0.50998,0.56512,1
1789335192.7174,280.42630,12234487597,0.52407,0.55419,1,0.48178,0.58657,1,0.50292,0.57038,1
1789335192.7241,280.43298,12234554498,0.52444,0.55991,1,0.48178,0.58657,1,0.50311,0.57324,1
1789335192.7313,280.44022,12234626737,0.50837,0.47952,1,0.47157,0.48633,1,0.48997,0.48292,1
1789335192.7375,280.44641,12234688588,0.49706,0.40482,1,0.45656,0.40626,1,0.47681,0.40554,1
1789335192.7445,280.45334,12234758029,0.49585,0.39032,1,0.45619,0.39148,1,0.47602,0.39090,1
1789335192.7511,280.46002,12234824682,0.45310,0.30229,1,0.44450,0.28441,1,0.44880,0.29335,1
1789335192.7579,280.46677,12234892280,0.46950,0.25332,1,0.43469,0.18702,1,0.45210,0.22017,1
1789335192.7647,280.47357,12234960366,0.46881,0.24611,1,0.43437,0.17917,1,0.45159,0.21264,1
1789335192.7713,280.48016,12235026126,0.45191,0.22906,1,0.44033,0.18589,1,0.44612,0.20747,1
1789335192.7781,280.48694,12235093886,0.46999,0.24507,1,0.43288,0.20209,1,0.45144,0.22358,1
1789335192.7846,280.49353,12235159838,0.47079,0.25346,1,0.43364,0.21975,1,0.45221,0.23661,1
1789335192.7911,280.49997,12235224292,0.45520,0.25966,1,0.46171,0.23723,1,0.45845,0.24845,1
1789335192.7982,280.50711,12235295482,0.47450,0.28329,1,0.44999,0.24714,1,0.46225,0.26522,1
1789335192.8047,280.51361,12235360731,0.47449,0.28310,1,0.44975,0.23829,1,0.46212,0.26070,1
1789335192.8115,280.52042,12235428822,0.46788,0.28374,1,0.44959,0.23790,1,0.45873,0.26082,1
1789335192.8181,280.52698,12235494422,0.46410,0.28129,1,0.44589,0.22952,1,0.45500,0.25540,1
1789335192.8248,280.53369,12235561521,0.46242,0.26530,1,0.44536,0.21246,1,0.45389,0.23888,1
1789335192.8315,280.54041,12235628441,0.45737,0.26056,1,0.44680,0.17361,1,0.45208,0.21708,1
1789335192.8380,280.54691,12235693609,0.45357,0.22951,1,0.44885,0.17956,1,0.45121,0.20454,1
1789335192.8450,280.55386,12235763223,0.45357,0.22951,1,0.44885,0.17956,1,0.45121,0.20454,1
1789335192.8514,280.56027,12235827366,0.47611,0.20108,1,0.45014,0.15533,1,0.46312,0.17821,1
1789335192.8583,280.56717,12235896364,0.45535,0.19499,1,0.45844,0.16111,1,0.45689,0.17805,1
1789335192.8651,280.57401,12235964623,0.45535,0.19499,1,0.45826,0.15089,1,0.45680,0.17294,1
1789335192.8717,280.58063,12236030743,0.45542,0.19588,1,0.45897,0.14744,1,0.45720,0.17166,1
1789335192.8782,280.58707,12236095061,0.45297,0.22627,1,0.45601,0.13928,1,0.45449,0.18277,1
1789335192.8851,280.59399,12236164591,0.45196,0.21701,1,0.45601,0.13928,1,0.45398,0.17815,1
1789335192.8918,280.60071,12236231486,0.45432,0.20680,1,0.42869,0.15319,1,0.44151,0.18000,1
1789335192.8985,280.60736,12236298264,0.45720,0.17439,1,0.43959,0.15733,1,0.44840,0.16586,1
1789335192.9050,280.61386,12236363049,0.45979,0.20032,1,0.44054,0.18436,1,0.45016,0.19234,1
1789335192.9119,280.62079,12236432531,0.46506,0.22263,1,0.42106,0.20352,1,0.44306,0.21308,1
1789335192.9184,280.62726,12236496967,0.46647,0.27476,1,0.42674,0.21837,1,0.44660,0.24656,1
1789335192.9251,280.63394,12236564062,0.46647,0.27476,1,0.42674,0.21837,1,0.44660,0.24656,1
1789335192.9322,280.64105,12236634972,0.46599,0.29799,1,0.42860,0.20173,1,0.44730,0.24986,1
1789335192.9385,280.64734,12236697974,0.46435,0.24354,1,0.43203,0.18882,1,0.44819,0.21618,1
1789335192.9454,280.65427,12236767220,0.46362,0.23624,1,0.43169,0.18098,1,0.44765,0.20861,1
1789335192.9522,280.66110,12236835699,0.46807,0.28530,1,0.42943,0.18742,1,0.44875,0.23636,1
1789335192.9590,280.66788,12236903341,0.46819,0.29287,1,0.43125,0.20270,1,0.44972,0.24779,1
