PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789335176.7762,264.48471,12075071716,0.57220,0.14870,1,0.59433,0.10327,1,0.58327,0.12599,1
1789335176.7827,264.49118,12075136211,0.57603,0.15108,1,0.59432,0.12084,1,0.58518,0.13596,1
1789335176.7894,264.49789,12075203320,0.57597,0.16156,1,0.59414,0.12256,1,0.58506,0.14206,1
1789335176.7961,264.50455,12075269946,0.57573,0.15480,1,0.59520,0.11328,1,0.58546,0.13404,1
1789335176.8030,264.51147,12075339320,0.56548,0.14596,1,0.59919,0.10176,1,0.58233,0.12386,1
1789335176.8098,264.51825,12075407132,0.56545,0.13710,1,0.60019,0.09228,1,0.58282,0.11469,1
1789335176.8162,264.52469,12075471434,0.56953,0.12111,1,0.60002,0.08928,1,0.58478,0.10520,1
1789335176.8232,264.53165,12075540876,0.57209,0.13226,1,0.59756,0.08114,1,0.58483,0.10670,1
1789335176.8295,264.53802,12075604917,0.57209,0.13226,1,0.59756,0.08114,1,0.58483,0.10670,1
1789335176.8363,264.54474,12075672031,0.56760,0.12651,1,0.59753,0.07657,1,0.58257,0.10154,1
1789335176.8433,264.55173,12075741743,0.57163,0.12922,1,0.59668,0.07492,1,0.58416,0.10207,1
1789335176.8497,264.55814,12075806021,0.57163,0.12922,1,0.59668,0.07492,1,0.58416,0.10207,1
1789335176.8567,264.56522,12075876624,0.57097,0.12074,1,0.59965,0.07841,1,0.58531,0.09958,1
1789335176.8631,264.57153,12075939937,0.57235,0.11413,1,0.59867,0.15454,1,0.58551,0.13433,1
1789335176.8698,264.57825,12076006988,0.57235,0.11413,1,0.59867,0.15454,1,0.58551,0.13433,1
1789335176.8767,264.58521,12076076446,0.57435,0.10825,1,0.57858,0.10734,1,0.57647,0.10780,1
1789335176.8832,264.59164,12076140866,0.57569,0.10666,1,0.57740,0.14677,1,0.57655,0.12671,1
1789335176.8901,264.59860,12076210584,0.57569,0.10666,1,0.57740,0.14677,1,0.57655,0.12671,1
1789335176.8966,264.60504,12076274834,0.57336,0.11234,1,0.58118,0.10905,1,0.57727,0.11070,1
1789335176.9032,264.61172,12076341858,0.57208,0.10793,1,0.57998,0.10564,1,0.57603,0.10678,1
1789335176.9102,264.61865,12076411022,0.57208,0.10793,1,0.57998,0.10564,1,0.57603,0.10678,1
1789335176.9166,264.62512,12076475715,0.57822,0.09983,1,0.58116,0.10582,1,0.57969,0.10283,1
1789335176.9236,264.63205,12076544879,0.57871,0.10781,1,0.58429,0.10901,1,0.58150,0.10841,1
1789335176.9304,264.63889,12076613486,0.57880,0.09716,1,0.58531,0.09798,1,0.58206,0.09757,1
1789335176.9367,264.64520,12076676519,0.58136,0.07883,1,0.56335,0.04648,1,0.57236,0.06265,1
1789335176.9437,264.65216,12076746154,0.58003,0.07078,1,0.56387,0.04063,1,0.57195,0.05570,1
1789335176.9504,264.65884,12076812945,0.58013,0.06008,1,0.56467,0.02927,1,0.57240,0.04468,1
1789335176.9571,264.66553,12076879904,0.58207,0.06601,1,0.56791,0.03360,1,0.57499,0.04981,1
1789335176.9635,264.67200,12076944620,0.58491,0.07186,1,0.56551,0.03760,1,0.57521,0.05473,1
1789335176.9702,264.67871,12077011771,0.58491,0.07186,1,0.56551,0.03760,1,0.57521,0.05473,1
1789335176.9773,264.68573,12077081683,0.58340,0.08313,1,0.56309,0.05359,1,0.57325,0.06836,1
1789335176.9836,264.69211,12077145707,0.58303,0.04891,1,0.56013,0.05680,1,0.57158,0.05286,1
1789335176.9906,264.69904,12077214771,0.58303,0.04891,1,0.56013,0.05680,1,0.57158,0.05286,1
1789335176.9973,264.70578,12077282233,0.58181,0.05831,1,0.58293,0.05206,1,0.58237,0.05518,1
1789335177.0037,264.71219,12077346389,0.57644,0.06050,1,0.58053,0.05878,1,0.57849,0.05964,1
1789335177.0106,264.71912,12077415746,0.57644,0.06050,1,0.58053,0.05878,1,0.57849,0.05964,1
1789335177.0171,264.72562,12077480608,0.57446,0.07427,1,0.57917,0.07168,1,0.57681,0.07298,1
1789335177.0238,264.73227,12077547311,0.57662,0.04276,1,0.58014,0.08286,1,0.57838,0.06281,1
1789335177.0308,264.73926,12077617061,0.57662,0.04276,1,0.58014,0.08286,1,0.57838,0.06281,1
1789335177.0372,264.74570,12077681612,0.59168,0.04740,1,0.58513,0.08225,1,0.58840,0.06482,1
1789335177.0442,264.75272,12077751577,0.60270,0.06919,1,0.59890,0.10433,1,0.60080,0.08676,1
1789335177.0506,264.75909,12077815483,0.60241,0.07977,1,0.59684,0.12403,1,0.59962,0.10190,1
1789335177.0575,264.76602,12077884601,0.60451,0.10221,1,0.56635,0.07634,1,0.58543,0.08928,1
1789335177.0640,264.77249,12077949425,0.60169,0.12453,1,0.57031,0.09337,1,0.58600,0.10895,1
1789335177.0707,264.77917,12078016352,0.60114,0.14398,1,0.56865,0.11432,1,0.58489,0.12915,1
1789335177.0778,264.78625,12078086965,0.60100,0.16255,1,0.56960,0.12518,1,0.58530,0.14386,1
1789335177.0841,264.79260,12078150456,0.60114,0.16745,1,0.56659,0.12272,1,0.58387,0.14508,1
1789335177.0911,264.79956,12078219984,0.60114,0.16745,1,0.56659,0.12272,1,0.58387,0.14508,1
1789335177.0975,264.80600,12078284402,0.60181,0.16582,1,0.56929,0.12824,1,0.58555,0.14703,1
1789335177.1042,264.81271,12078351701,0.60099,0.16498,1,0.57518,0.12639,1,0.58809,0.14568,1
1789335177.1112,264.81970,12078421504,0.60099,0.16498,1,0.57518,0.12639,1,0.58809,0.14568,1
1789335177.1176,264.82608,12078485352,0.57880,0.16242,1,0.57179,0.11896,1,0.57529,0.14069,1
1789335177.1245,264.83301,12078554501,0.58314,0.15645,1,0.57218,0.12564,1,0.57766,0.14104,1
1789335177.1312,264.83972,12078621662,0.58302,0.16557,1,0.57136,0.13537,1,0.57719,0.15047,1
1789335177.1377,264.84616,12078686104,0.59490,0.16527,1,0.58200,0.13776,1,0.58845,0.15152,1
1789335177.1447,264.85321,12078756699,0.58941,0.16348,1,0.57957,0.18126,1,0.58449,0.17237,1
1789335177.1511,264.85956,12078820191,0.58941,0.16348,1,0.57957,0.18126,1,0.58449,0.17237,1
1789335177.1580,264.86649,12078889263,0.59096,0.15495,1,0.58028,0.20078,1,0.58562,0.17786,1
1789335177.1645,264.87296,12078954110,0.59546,0.13904,1,0.58609,0.18691,1,0.59077,0.16298,1
1789335177.1712,264.87964,12079020886,0.59546,0.13904,1,0.58701,0.17784,1,0.59123,0.15844,1
1789335177.1782,264.88669,12079091482,0.59597,0.13572,1,0.58900,0.16827,1,0.59249,0.15200,1
1789335177.1846,264.89307,12079155244,0.57648,0.13248,1,0.58808,0.16809,1,0.58228,0.15028,1
1789335177.1915,264.89999,12079224441,0.57648,0.13269,1,0.58806,0.16831,1,0.58227,0.15050,1
1789335177.1980,264.90643,12079288999,0.57699,0.11764,1,0.58696,0.16482,1,0.58197,0.14123,1
1789335177.2047,264.91315,12079356049,0.57406,0.17414,1,0.58994,0.16361,1,0.58200,0.16887,1
1789335177.2116,264.92007,12079425155,0.57406,0.17414,1,0.58994,0.16361,1,0.58200,0.16887,1
1789335177.2181,264.92654,12079489892,0.57721,0.16214,1,0.59505,0.16687,1,0.58613,0.16450,1
1789335177.2248,264.93326,12079557202,0.58148,0.15943,1,0.59421,0.16213,1,0.58785,0.16078,1
1789335177.2317,264.94019,12079626350,0.58170,0.13982,1,0.59637,0.14182,1,0.58904,0.14082,1
1789335177.2381,264.94662,12079690903,0.58578,0.11464,1,0.60646,0.11599,1,0.59612,0.11532,1
1789335177.2451,264.95355,12079760037,0.58098,0.11303,1,0.60847,0.10849,1,0.59473,0.11076,1
1789335177.2518,264.96030,12079827593,0.58118,0.09364,1,0.61076,0.08829,1,0.59597,0.09097,1
1789335177.2583,264.96674,12079891864,0.58982,0.04314,1,0.59044,0.09364,1,0.59013,0.06839,1
1789335177.2652,264.97369,12079961579,0.56584,0.07137,1,0.55018,0.08089,1,0.55801,0.07613,1
1789335177.2719,264.98035,12080028074,0.56587,0.08198,1,0.54951,0.09175,1,0.55769,0.08687,1
1789335177.2786,264.98706,12080095163,0.49365,0.10451,1,0.49397,0.12302,1,0.49381,0.11376,1
1789335177.2851,264.99353,12080159720,0.47646,0.11721,1,0.49580,0.08818,1,0.48613,0.10270,1
1789335177.2918,265.00024,12080226936,0.47800,0.13698,1,0.49548,0.10886,1,0.48674,0.12292,1
1789335177.2987,265.00714,12080296013,0.43317,0.14617,1,0.45356,0.08498,1,0.44336,0.11557,1
1789335177.3055,265.01395,12080363850,0.42924,0.15102,1,0.45011,0.09212,1,0.43967,0.12157,1
1789335177.3118,265.02032,12080427837,0.43036,0.16029,1,0.45034,0.10201,1,0.44035,0.13115,1
1789335177.3188,265.02728,12080497375,0.43462,0.16135,1,0.45298,0.10796,1,0.44380,0.13466,1
1789335177.3256,265.03409,12080565289,0.42700,0.16529,1,0.45453,0.11564,1,0.44076,0.14047,1
1789335177.3319,265.04041,12080628555,0.42700,0.16529,1,0.45472,0.12519,1,0.44086,0.14524,1
1789335177.3389,265.04736,12080698086,0.43276,0.17071,1,0.45641,0.12483,1,0.44458,0.14777,1
1789335177.3453,265.05380,12080762689,0.42753,0.17873,1,0.45458,0.14022,1,0.44105,0.15948,1
1789335177.3523,265.06076,12080832075,0.42867,0.18778,1,0.45458,0.14022,1,0.44162,0.16400,1
1789335177.3588,265.06723,12080896808,0.45547,0.18004,1,0.45060,0.14562,1,0.45303,0.16283,1
1789335177.3657,265.07413,12080965782,0.45204,0.17764,1,0.45366,0.12979,1,0.45285,0.15371,1
1789335177.3723,265.08081,12081032752,0.45110,0.16861,1,0.45346,0.12028,1,0.45228,0.14444,1
1789335177.3788,265.08731,12081097587,0.44521,0.16203,1,0.45332,0.12069,1,0.44926,0.14136,1
1789335177.3855,265.09399,12081164395,0.44265,0.16135,1,0.44855,0.12313,1,0.44560,0.14224,1
1789335177.3925,265.10095,12081233902,0.44265,0.16135,1,0.44855,0.12313,1,0.44560,0.14224,1
1789335177.3992,265.10764,12081300756,0.46098,0.16370,1,0.44852,0.11701,1,0.45475,0.14035,1
1789335177.4056,265.11411,12081365525,0.45967,0.16363,1,0.44599,0.12664,1,0.45283,0.14513,1
1789335177.4126,265.12106,12081435117,0.45879,0.15443,1,0.44572,0.11696,1,0.45225,0.13570,1
1789335177.4190,265.12750,12081499479,0.44891,0.14234,1,0.43603,0.10007,1,0.44247,0.12120,1
1789335177.4257,265.13419,12081566505,0.45196,0.14145,1,0.43406,0.08717,1,0.44301,0.11431,1
1789335177.4327,265.14117,12081636166,0.45196,0.14145,1,0.43364,0.07617,1,0.44280,0.10881,1
1789335177.4391,265.14761,12081700517,0.44138,0.14655,1,0.45085,0.07663,1,0.44611,0.11159,1
1789335177.4460,265.15451,12081769773,0.44180,0.14636,1,0.44914,0.07569,1,0.44547,0.11103,1
1789335177.4525,265.16098,12081834446,0.44255,0.15317,1,0.44932,0.08298,1,0.44594,0.11808,1
1789335177.4592,265.16772,12081901691,0.44028,0.10903,1,0.44836,0.09758,1,0.44432,0.10330,1
1789335177.4663,265.17474,12081971881,0.43770,0.11915,1,0.43540,0.10780,1,0.43655,0.11348,1
1789335177.4726,265.18106,12082035228,0.43770,0.11915,1,0.43540,0.10780,1,0.43655,0.11348,1
1789335177.4795,265.18802,12082104678,0.45551,0.12589,1,0.44041,0.10356,1,0.44796,0.11473,1
1789335177.4860,265.19449,12082169382,0.45614,0.10820,1,0.43693,0.06390,1,0.44654,0.08605,1
1789335177.4927,265.20117,12082236326,0.45537,0.09998,1,0.43735,0.07608,1,0.44636,0.08803,1
1789335177.4997,265.20822,12082306877,0.45175,0.12723,1,0.43680,0.09474,1,0.44428,0.11099,1
1789335177.5061,265.21457,12082370289,0.44945,0.15741,1,0.43473,0.11894,1,0.44209,0.13818,1
1789335177.5131,265.22156,12082439970,0.45149,0.17686,1,0.43552,0.13976,1,0.44351,0.15831,1
1789335177.5197,265.22818,12082506334,0.44474,0.18879,1,0.44586,0.18241,1,0.44530,0.18560,1
1789335177.5264,265.23489,12082573558,0.47184,0.19701,1,0.45334,0.18503,1,0.46259,0.19102,1
1789335177.5329,265.24136,12082638125,0.47102,0.18780,1,0.45291,0.16626,1,0.46197,0.17703,1
1789335177.5396,265.24808,12082705188,0.47030,0.12945,1,0.47717,0.15855,1,0.47374,0.14400,1
1789335177.5465,265.25500,12082774718,0.47651,0.13909,1,0.48989,0.13786,1,0.48320,0.13847,1
1789335177.5530,265.26144,12082838992,0.47578,0.12998,1,0.48989,0.13786,1,0.48284,0.13392,1
1789335177.5599,265.26837,12082908232,0.48404,0.15407,1,0.49216,0.16275,1,0.48810,0.15841,1
1789335177.5666,265.27512,12082975572,0.48991,0.16846,1,0.46519,0.17815,1,0.47755,0.17331,1
1789335177.5733,265.28177,12083042357,0.49119,0.18665,1,0.46541,0.19672,1,0.47830,0.19169,1
1789335177.5800,265.28848,12083109288,0.48696,0.19886,1,0.47502,0.20627,1,0.48099,0.20257,1
1789335177.5865,265.29495,12083174071,0.49411,0.18149,1,0.47682,0.19840,1,0.48547,0.18994,1
1789335177.5932,265.30164,12083240957,0.49348,0.17216,1,0.47680,0.17985,1,0.48514,0.17600,1
1789335177.6001,265.30859,12083310475,0.47670,0.16300,1,0.48539,0.15828,1,0.48105,0.16064,1
1789335177.6068,265.31528,12083377188,0.47883,0.14460,1,0.48691,0.14496,1,0.48287,0.14478,1
1789335177.6133,265.32175,12083441864,0.47813,0.13555,1,0.48698,0.13581,1,0.48256,0.13568,1
1789335177.6202,265.32864,12083511083,0.45635,0.13028,1,0.46495,0.14977,1,0.46065,0.14002,1
1789335177.6267,265.33514,12083575897,0.45868,0.14378,1,0.46844,0.16206,1,0.46356,0.15292,1
1789335177.6336,265.34210,12083645398,0.45957,0.15308,1,0.46852,0.17136,1,0.46404,0.16222,1
1789335177.6401,265.34854,12083709879,0.46695,0.15327,1,0.47844,0.16647,1,0.47269,0.15987,1
1789335177.6467,265.35522,12083776906,0.47490,0.15408,1,0.47863,0.17211,1,0.47676,0.16310,1
1789335177.6537,265.36215,12083846018,0.47414,0.14481,1,0.47864,0.16282,1,0.47639,0.15381,1
1789335177.6602,265.36865,12083911030,0.47437,0.13183,1,0.47422,0.15454,1,0.47429,0.14319,1
1789335177.6671,265.37561,12083980573,0.47235,0.11670,1,0.48305,0.15074,1,0.47770,0.13372,1
1789335177.6738,265.38229,12084047477,0.47235,0.11670,1,0.48305,0.15074,1,0.47770,0.13372,1
1789335177.6802,265.38870,12084111650,0.47512,0.13145,1,0.48873,0.13101,1,0.48193,0.13123,1
1789335177.6872,265.39569,12084181568,0.47999,0.15006,1,0.47769,0.17572,1,0.47884,0.16289,1
1789335177.6937,265.40213,12084245898,0.48070,0.15928,1,0.47769,0.18490,1,0.47919,0.17209,1
1789335177.7006,265.40903,12084314927,0.49227,0.14617,1,0.49266,0.18410,1,0.49247,0.16514,1
1789335177.7073,265.41574,12084382055,0.49303,0.15747,1,0.48624,0.18158,1,0.48964,0.16953,1
1789335177.7138,265.42224,12084446812,0.49303,0.15747,1,0.48624,0.18158,1,0.48964,0.16953,1
1789335177.7207,265.42917,12084516106,0.48756,0.14024,1,0.46803,0.17780,1,0.47779,0.15902,1
1789335177.7273,265.43582,12084582791,0.48960,0.14006,1,0.47031,0.16950,1,0.47995,0.15478,1
1789335177.7341,265.44254,12084649802,0.48896,0.13068,1,0.47031,0.16929,1,0.47963,0.14998,1
1789335177.7408,265.44931,12084717503,0.48627,0.16418,1,0.47588,0.17237,1,0.48108,0.16828,1
1789335177.7472,265.45569,12084781559,0.48694,0.15937,1,0.47621,0.16742,1,0.48157,0.16340,1
1789335177.7541,265.46262,12084850717,0.48692,0.15917,1,0.47619,0.15809,1,0.48156,0.15863,1
1789335177.7606,265.46912,12084915774,0.48763,0.15403,1,0.47473,0.14211,1,0.48118,0.14807,1
1789335177.7673,265.47580,12084982499,0.49010,0.14926,1,0.47661,0.14392,1,0.48335,0.14659,1
1789335177.7743,265.48273,12085051845,0.48948,0.14033,1,0.47660,0.13484,1,0.48304,0.13759,1
1789335177.7807,265.48920,12085116425,0.46579,0.13617,1,0.47029,0.12243,1,0.46804,0.12930,1
1789335177.7874,265.49591,12085183578,0.47073,0.12964,1,0.47437,0.13240,1,0.47255,0.13102,1
1789335177.7944,265.50284,12085252840,0.47073,0.12964,1,0.47434,0.12190,1,0.47254,0.12577,1
1789335177.8008,265.50931,12085317473,0.46544,0.12277,1,0.47448,0.10497,1,0.46996,0.11387,1
1789335177.8077,265.51620,12085386712,0.46465,0.11385,1,0.47698,0.09808,1,0.47081,0.10596,1
1789335177.8145,265.52298,12085454221,0.46375,0.10355,1,0.47698,0.09808,1,0.47036,0.10081,1
1789335177.8211,265.52960,12085520561,0.48495,0.10735,1,0.47178,0.11523,1,0.47837,0.11129,1
1789335177.8279,265.53635,12085588101,0.48408,0.11814,1,0.46985,0.12859,1,0.47697,0.12337,1
1789335177.8343,265.54279,12085652366,0.48482,0.12838,1,0.46993,0.13902,1,0.47737,0.13370,1
1789335177.8413,265.54980,12085722614,0.48223,0.10874,1,0.48006,0.10341,1,0.48115,0.10607,1
1789335177.8477,265.55621,12085786549,0.48193,0.10795,1,0.48468,0.11489,1,0.48331,0.11142,1
1789335177.8548,265.56323,12085856713,0.48261,0.11729,1,0.48462,0.12435,1,0.48362,0.12082,1
1789335177.8613,265.56979,12085922483,0.47997,0.14298,1,0.48415,0.10827,1,0.48206,0.12563,1
1789335177.8681,265.57654,12085989910,0.47892,0.15839,1,0.48023,0.11984,1,0.47957,0.13912,1
1789335177.8745,265.58298,12086054252,0.47892,0.15839,1,0.48023,0.11984,1,0.47957,0.13912,1
1789335177.8812,265.58969,12086121518,0.47016,0.11854,1,0.46904,0.11956,1,0.46960,0.11905,1
1789335177.8882,265.59665,12086190928,0.46654,0.11461,1,0.46887,0.11693,1,0.46770,0.11577,1
1789335177.8946,265.60306,12086255251,0.46654,0.11461,1,0.46887,0.11693,1,0.46770,0.11577,1
1789335177.9016,265.61008,12086325434,0.46104,0.12858,1,0.46347,0.12335,1,0.46226,0.12596,1
1789335177.9080,265.61646,12086389146,0.46451,0.13979,1,0.46244,0.13644,1,0.46348,0.13812,1
1789335177.9149,265.62338,12086458318,0.46451,0.13979,1,0.46257,0.14574,1,0.46354,0.14277,1
